index,trial_index,id,price_displayed,key pressed,environment,order,round_instance,task,function_id,quality_check,builtin_rt,end_time,start_time,Participant Public ID,latency
71918,8.0,675577.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,127.39990993728858,1555085668515.0,1555085668387.0,BLIND,155.0
71919,8.0,675577.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,139.39972690364812,1555085668683.0,1555085668542.0,BLIND,168.0
71920,8.0,675577.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,145.69984463532455,1555085668856.0,1555085668710.0,BLIND,173.0
71921,8.0,675577.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,145.89998413424473,1555085669030.0,1555085668883.0,BLIND,171.0
72122,11.0,675577.0,1.2,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,1038.4999116905963,1555085706133.0,1555085705094.0,BLIND,1106.0
72123,11.0,675577.0,1.2,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,122.80012264964172,1555085706324.0,1555085706200.0,BLIND,171.0
72124,11.0,675577.0,1.2,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,144.59993268817198,1555085706516.0,1555085706371.0,BLIND,195.0
72125,11.0,675577.0,1.2,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,170.2002549639437,1555085706738.0,1555085706566.0,BLIND,220.0
72126,11.0,675577.0,1.2,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,102.1002245581476,1555085706889.0,1555085706786.0,BLIND,124.0
72127,11.0,675577.0,1.2,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,171.90015775954814,1555085707083.0,1555085706910.0,BLIND,186.0
72128,11.0,675577.0,1.2,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,194.2003165454371,1555085707291.0,1555085707096.0,BLIND,501.0
72423,3.0,675579.0,0.1,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,634.4999999273567,1555084864970.0,1555084864334.0,BLIND,642.0
72424,3.0,675579.0,0.1,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,154.9900001846254,1555084865132.0,1555084864976.0,BLIND,161.0
72425,3.0,675579.0,0.1,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,181.1999999918044,1555084865319.0,1555084865137.0,BLIND,186.0
72426,3.0,675579.0,0.1,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,168.9899999182671,1555084865493.0,1555084865323.0,BLIND,175.0
72427,3.0,675579.0,0.1,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,160.10500001721084,1555084865659.0,1555084865498.0,BLIND,164.0
72428,3.0,675579.0,0.1,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,162.66999999061227,1555084865826.0,1555084865662.0,BLIND,166.0
72429,3.0,675579.0,0.1,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,161.61500010639432,1555084865991.0,1555084865828.0,BLIND,350.0
72727,7.0,675579.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,569.9000000022353,1555084917143.0,1555084916572.0,BLIND,575.0
72728,7.0,675579.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,228.57500007376075,1555084917377.0,1555084917147.0,BLIND,235.0
72729,7.0,675579.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,159.16000003926456,1555084917543.0,1555084917382.0,BLIND,167.0
72730,7.0,675579.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,152.20999997109175,1555084917702.0,1555084917549.0,BLIND,156.0
72731,7.0,675579.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,179.64500002563,1555084917885.0,1555084917705.0,BLIND,186.0
72732,7.0,675579.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,156.4749998506159,1555084918049.0,1555084917891.0,BLIND,163.0
72733,7.0,675579.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,172.4000000394881,1555084918227.0,1555084918054.0,BLIND,178.0
72734,7.0,675579.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,170.29000003822148,1555084918403.0,1555084918232.0,BLIND,192.0
73025,11.0,675579.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,806.8849998526275,1555084969735.0,1555084968928.0,BLIND,814.0
73026,11.0,675579.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,184.06500015407798,1555084969927.0,1555084969742.0,BLIND,192.0
73027,11.0,675579.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,173.5349998343736,1555084970108.0,1555084969934.0,BLIND,176.0
73028,11.0,675579.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,169.33499998413023,1555084970280.0,1555084970110.0,BLIND,177.0
73029,11.0,675579.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,163.10999984852967,1555084970451.0,1555084970287.0,BLIND,170.0
73030,11.0,675579.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,168.10999996960163,1555084970626.0,1555084970457.0,BLIND,175.0
73031,11.0,675579.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,196.7050000093877,1555084970830.0,1555084970632.0,BLIND,204.0
73032,11.0,675579.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,164.22999999485907,1555084971001.0,1555084970836.0,BLIND,189.0
73386,4.0,675579.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,601.9300001207738,1555085057368.0,1555085056765.0,BLIND,610.0
73387,4.0,675579.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,216.81499993428588,1555085057592.0,1555085057375.0,BLIND,226.0
73388,4.0,675579.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,170.46000016853213,1555085057772.0,1555085057601.0,BLIND,179.0
73389,4.0,675579.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,185.62999996356663,1555085057967.0,1555085057780.0,BLIND,195.0
73390,4.0,675579.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,162.98000002279878,1555085058138.0,1555085057975.0,BLIND,168.0
73391,4.0,675579.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,183.14500013366344,1555085058327.0,1555085058143.0,BLIND,193.0
73392,4.0,675579.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,185.15500007197258,1555085058522.0,1555085058336.0,BLIND,194.0
73393,4.0,675579.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,254.8550001811236,1555085058786.0,1555085058530.0,BLIND,280.0
73675,8.0,675579.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,762.7049998845905,1555085109932.0,1555085109168.0,BLIND,771.0
73676,8.0,675579.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,193.35500011220574,1555085110134.0,1555085109939.0,BLIND,200.0
73677,8.0,675579.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,174.72000000998378,1555085110314.0,1555085110139.0,BLIND,184.0
73678,8.0,675579.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,168.85000001639128,1555085110493.0,1555085110323.0,BLIND,179.0
73679,8.0,675579.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,156.734999967739,1555085110659.0,1555085110502.0,BLIND,167.0
73680,8.0,675579.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,166.14000010304153,1555085110836.0,1555085110669.0,BLIND,174.0
73681,8.0,675579.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,180.23499986156818,1555085111024.0,1555085110843.0,BLIND,189.0
73682,8.0,675579.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,185.9599999152124,1555085111218.0,1555085111032.0,BLIND,216.0
73884,11.0,675579.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,726.8250000197439,1555085149061.0,1555085148333.0,BLIND,734.0
73885,11.0,675579.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,230.1300000399351,1555085149298.0,1555085149067.0,BLIND,239.0
73886,11.0,675579.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,181.25500017777085,1555085149488.0,1555085149306.0,BLIND,188.0
73887,11.0,675579.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,175.9300001431256,1555085149670.0,1555085149494.0,BLIND,182.0
73888,11.0,675579.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,169.49500003829598,1555085149847.0,1555085149676.0,BLIND,178.0
73889,11.0,675579.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,182.92999989353117,1555085150038.0,1555085149854.0,BLIND,630.0
74183,3.0,675579.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,633.9100000914186,1555085253565.0,1555085252930.0,BLIND,645.0
74184,3.0,675579.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,217.94999996200204,1555085253794.0,1555085253575.0,BLIND,230.0
74185,3.0,675579.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,145.079999929294,1555085253951.0,1555085253805.0,BLIND,157.0
74186,3.0,675579.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,143.82000011391938,1555085254106.0,1555085253962.0,BLIND,154.0
74187,3.0,675579.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,169.9599998537451,1555085254286.0,1555085254116.0,BLIND,179.0
74188,3.0,675579.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,148.85999984107912,1555085254445.0,1555085254295.0,BLIND,158.0
74189,3.0,675579.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,183.1799999345094,1555085254637.0,1555085254453.0,BLIND,193.0
74190,3.0,675579.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,161.2299999687821,1555085254808.0,1555085254646.0,BLIND,193.0
74470,7.0,675579.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,619.3000001367183,1555085305920.0,1555085305300.0,BLIND,629.0
74471,7.0,675579.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,190.4050000011921,1555085306120.0,1555085305929.0,BLIND,195.0
74472,7.0,675579.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,176.39000015333298,1555085306301.0,1555085306124.0,BLIND,187.0
74473,7.0,675579.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,155.4550000000745,1555085306467.0,1555085306311.0,BLIND,164.0
74474,7.0,675579.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,156.83500003069642,1555085306633.0,1555085306475.0,BLIND,166.0
74475,7.0,675579.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,167.26000001654032,1555085306809.0,1555085306641.0,BLIND,177.0
74476,7.0,675579.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,169.55500002950433,1555085306989.0,1555085306818.0,BLIND,181.0
74477,7.0,675579.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,168.80499990656972,1555085307169.0,1555085306999.0,BLIND,203.0
74751,11.0,675579.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,900.880000088364,1555085358704.0,1555085357802.0,BLIND,911.0
74752,11.0,675579.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,158.4499999880791,1555085358873.0,1555085358713.0,BLIND,170.0
74753,11.0,675579.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,165.5299998819828,1555085359049.0,1555085358883.0,BLIND,176.0
74754,11.0,675579.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,169.2049999255687,1555085359229.0,1555085359059.0,BLIND,180.0
74755,11.0,675579.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,172.86000004969534,1555085359412.0,1555085359239.0,BLIND,183.0
74756,11.0,675579.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,165.38499994203448,1555085359588.0,1555085359422.0,BLIND,177.0
74757,11.0,675579.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,210.84999991580844,1555085359811.0,1555085359599.0,BLIND,221.0
74758,11.0,675579.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,234.07500004395843,1555085360055.0,1555085359820.0,BLIND,249.0
75109,4.0,675579.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,630.2000000141561,1555085436049.0,1555085435419.0,BLIND,635.0
75110,4.0,675579.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,202.37000007182357,1555085436257.0,1555085436054.0,BLIND,215.0
75111,4.0,675579.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,167.34000016003847,1555085436437.0,1555085436269.0,BLIND,181.0
75112,4.0,675579.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,175.23499997332692,1555085436626.0,1555085436450.0,BLIND,188.0
75113,4.0,675579.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,164.36999989673495,1555085436803.0,1555085436638.0,BLIND,176.0
75114,4.0,675579.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,181.02000001817945,1555085436996.0,1555085436814.0,BLIND,194.0
75115,4.0,675579.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,178.69000020436943,1555085437188.0,1555085437008.0,BLIND,193.0
75116,4.0,675579.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,180.20000006072223,1555085437382.0,1555085437201.0,BLIND,219.0
75384,8.0,675579.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,698.3099998906255,1555085488539.0,1555085487840.0,BLIND,710.0
75385,8.0,675579.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,180.84000004455447,1555085488731.0,1555085488550.0,BLIND,193.0
75386,8.0,675579.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,163.92500000074506,1555085488907.0,1555085488743.0,BLIND,175.0
75387,8.0,675579.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,178.37000009603798,1555085489097.0,1555085488918.0,BLIND,192.0
75388,8.0,675579.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,166.084999917075,1555085489277.0,1555085489110.0,BLIND,179.0
75389,8.0,675579.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,162.9749999847263,1555085489452.0,1555085489289.0,BLIND,175.0
75390,8.0,675579.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,173.43500000424683,1555085489638.0,1555085489464.0,BLIND,186.0
75391,8.0,675579.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,174.39000005833802,1555085489825.0,1555085489650.0,BLIND,212.0
75591,11.0,675579.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,590.3600000310689,1555085527787.0,1555085527196.0,BLIND,601.0
75592,11.0,675579.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,192.5050001591444,1555085527990.0,1555085527797.0,BLIND,205.0
75593,11.0,675579.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,157.26499981246891,1555085528160.0,1555085528002.0,BLIND,169.0
75594,11.0,675579.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,183.07000002823767,1555085528355.0,1555085528171.0,BLIND,196.0
75595,11.0,675579.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,154.1500000748783,1555085528522.0,1555085528367.0,BLIND,167.0
75596,11.0,675579.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,165.82500003278255,1555085528701.0,1555085528534.0,BLIND,179.0
75597,11.0,675579.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,200.99500007927415,1555085528914.0,1555085528713.0,BLIND,215.0
75598,11.0,675579.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,176.0500001255423,1555085529105.0,1555085528928.0,BLIND,207.0
183086,3.0,675592.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,1509.0,1555084882140.0,1555084880628.0,BLIND,1515.0
183087,3.0,675592.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,171.0,1555084882315.0,1555084882143.0,BLIND,174.0
183088,3.0,675592.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,174.0,1555084882492.0,1555084882317.0,BLIND,177.0
183089,3.0,675592.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,141.0,1555084882635.0,1555084882494.0,BLIND,144.0
183090,3.0,675592.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,134.0,1555084882772.0,1555084882638.0,BLIND,136.0
183091,3.0,675592.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,277.0,1555084883052.0,1555084882774.0,BLIND,280.0
183092,3.0,675592.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,125.0,1555084883179.0,1555084883054.0,BLIND,332.0
183264,7.0,675592.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,1260.0,1555084934252.0,1555084932990.0,BLIND,1267.0
183265,7.0,675592.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,218.0,1555084934476.0,1555084934257.0,BLIND,224.0
183266,7.0,675592.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,202.0,1555084934683.0,1555084934481.0,BLIND,205.0
183267,7.0,675592.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,188.0,1555084934876.0,1555084934686.0,BLIND,192.0
183268,7.0,675592.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,262.0,1555084935139.0,1555084934878.0,BLIND,264.0
183269,7.0,675592.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,213.0,1555084935356.0,1555084935142.0,BLIND,578.0
183417,11.0,675592.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,1114.0,1555084986548.0,1555084985432.0,BLIND,1119.0
183418,11.0,675592.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,196.0,1555084986748.0,1555084986551.0,BLIND,201.0
183419,11.0,675592.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,163.0,1555084986915.0,1555084986752.0,BLIND,166.0
183420,11.0,675592.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,175.0,1555084987092.0,1555084986918.0,BLIND,181.0
183421,11.0,675592.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,160.0,1555084987260.0,1555084987099.0,BLIND,689.0
183616,4.0,675592.0,2.5,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,982.0,1555085088732.0,1555085087750.0,BLIND,989.0
183617,4.0,675592.0,2.5,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,191.0,1555085088932.0,1555085088739.0,BLIND,198.0
183618,4.0,675592.0,2.5,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,156.0,1555085089092.0,1555085088937.0,BLIND,159.0
183619,4.0,675592.0,2.5,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,138.0,1555085089236.0,1555085089096.0,BLIND,143.0
183620,4.0,675592.0,2.5,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,156.0,1555085089396.0,1555085089239.0,BLIND,159.0
183621,4.0,675592.0,2.5,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,116.0,1555085089515.0,1555085089398.0,BLIND,340.0
183811,8.0,675592.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,1005.0,1555085141220.0,1555085140216.0,BLIND,1010.0
183812,8.0,675592.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,146.0,1555085141373.0,1555085141226.0,BLIND,153.0
183813,8.0,675592.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,163.0,1555085141542.0,1555085141379.0,BLIND,167.0
183814,8.0,675592.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,113.0,1555085141661.0,1555085141546.0,BLIND,116.0
183815,8.0,675592.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,143.0,1555085141807.0,1555085141662.0,BLIND,158.0
183816,8.0,675592.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,159.0,1555085141980.0,1555085141820.0,BLIND,166.0
183817,8.0,675592.0,1.2,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,130.0,1555085142116.0,1555085141986.0,BLIND,296.0
183952,11.0,675592.0,0.1,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,1498.0,1555085180956.0,1555085179458.0,BLIND,1504.0
183953,11.0,675592.0,0.1,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,170.0,1555085181132.0,1555085180962.0,BLIND,173.0
183954,11.0,675592.0,0.1,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,205.0,1555085181340.0,1555085181135.0,BLIND,208.0
183955,11.0,675592.0,0.1,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,124.0,1555085181468.0,1555085181343.0,BLIND,128.0
183956,11.0,675592.0,0.1,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,132.0,1555085181605.0,1555085181471.0,BLIND,136.0
183957,11.0,675592.0,0.1,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,156.0,1555085181764.0,1555085181607.0,BLIND,160.0
183958,11.0,675592.0,0.1,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,132.0,1555085181900.0,1555085181767.0,BLIND,343.0
184108,3.0,675592.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,986.0,1555085266901.0,1555085265915.0,BLIND,993.0
184109,3.0,675592.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,160.0,1555085267068.0,1555085266908.0,BLIND,165.0
184110,3.0,675592.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,106.0,1555085267181.0,1555085267073.0,BLIND,113.0
184111,3.0,675592.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,122.0,1555085267309.0,1555085267186.0,BLIND,125.0
184112,3.0,675592.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,92.0,1555085267405.0,1555085267311.0,BLIND,98.0
184113,3.0,675592.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,99.0,1555085267508.0,1555085267409.0,BLIND,103.0
184114,3.0,675592.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,224.0,1555085267737.0,1555085267512.0,BLIND,356.0
184311,7.0,675592.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,1076.0,1555085319429.0,1555085318351.0,BLIND,1085.0
184312,7.0,675592.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,150.0,1555085319588.0,1555085319436.0,BLIND,157.0
184313,7.0,675592.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,198.0,1555085319792.0,1555085319593.0,BLIND,211.0
184314,7.0,675592.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,184.0,1555085319988.0,1555085319804.0,BLIND,190.0
184315,7.0,675592.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,107.0,1555085320102.0,1555085319994.0,BLIND,114.0
184316,7.0,675592.0,0.3,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,179.0,1555085320287.0,1555085320108.0,BLIND,419.0
184497,11.0,675592.0,1.2,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,815.0,1555085371644.0,1555085370829.0,BLIND,821.0
184498,11.0,675592.0,1.2,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,194.0,1555085371844.0,1555085371650.0,BLIND,201.0
184499,11.0,675592.0,1.2,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,250.0,1555085372100.0,1555085371851.0,BLIND,256.0
184500,11.0,675592.0,1.2,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,107.0,1555085372213.0,1555085372107.0,BLIND,112.0
184501,11.0,675592.0,1.2,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,137.0,1555085372356.0,1555085372219.0,BLIND,144.0
184502,11.0,675592.0,1.2,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,106.0,1555085372469.0,1555085372363.0,BLIND,111.0
184503,11.0,675592.0,1.2,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,66.0,1555085372540.0,1555085372474.0,BLIND,284.0
184715,4.0,675592.0,2.5,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,1014.0,1555085501054.0,1555085500039.0,BLIND,1021.0
184716,4.0,675592.0,2.5,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,153.0,1555085501214.0,1555085501060.0,BLIND,158.0
184717,4.0,675592.0,2.5,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,146.0,1555085501365.0,1555085501218.0,BLIND,151.0
184718,4.0,675592.0,2.5,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,163.0,1555085501533.0,1555085501369.0,BLIND,169.0
184719,4.0,675592.0,2.5,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,147.0,1555085501684.0,1555085501538.0,BLIND,151.0
184720,4.0,675592.0,2.5,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,162.0,1555085501852.0,1555085501689.0,BLIND,168.0
184721,4.0,675592.0,2.5,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,180.0,1555085502038.0,1555085501857.0,BLIND,392.0
184891,8.0,675592.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,1671.0,1555085554199.0,1555085552526.0,BLIND,1692.0
184892,8.0,675592.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,132.0,1555085554350.0,1555085554218.0,BLIND,146.0
184893,8.0,675592.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,128.0,1555085554493.0,1555085554364.0,BLIND,144.0
184894,8.0,675592.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,104.0,1555085554613.0,1555085554508.0,BLIND,111.0
184895,8.0,675592.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,105.0,1555085554725.0,1555085554619.0,BLIND,112.0
184896,8.0,675592.0,1.2,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,115.0,1555085554846.0,1555085554731.0,BLIND,121.0
