,id,price_displayed,key pressed,environment,order,round_instance,task,function_id,quality_check,builtin_rt,end_time,start_time,Participant Public ID,index,latency
51193,625408.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,126.21499999659136,1552053974376.0,1552053974250.0,5b8bbd437073290001839123,110430,128.0
51194,625408.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,141.85999997425824,1552053974520.0,1552053974378.0,5b8bbd437073290001839123,110431,144.0
51195,625408.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,126.10999995376915,1552053974648.0,1552053974522.0,5b8bbd437073290001839123,110432,128.0
51494,625408.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,142.15999998850745,1552054026454.0,1552054026311.0,5b8bbd437073290001839123,110731,145.0
51495,625408.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,149.90000001853332,1552054026606.0,1552054026456.0,5b8bbd437073290001839123,110732,151.0
51496,625408.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,158.3550000214018,1552054026766.0,1552054026607.0,5b8bbd437073290001839123,110733,160.0
51497,625408.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,150.0849999720231,1552054026918.0,1552054026767.0,5b8bbd437073290001839123,110734,152.0
51498,625408.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,150.46999999321997,1552054027070.0,1552054026919.0,5b8bbd437073290001839123,110735,152.0
51499,625408.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,126.34000001708046,1552054027198.0,1552054027071.0,5b8bbd437073290001839123,110736,128.0
51934,625408.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,102.09000000031664,1552054159288.0,1552054159185.0,5b8bbd437073290001839123,111171,104.0
51935,625408.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,125.53000001935287,1552054159415.0,1552054159289.0,5b8bbd437073290001839123,111172,127.0
51936,625408.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,126.41500000609085,1552054159543.0,1552054159416.0,5b8bbd437073290001839123,111173,129.0
51937,625408.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,134.06999997096136,1552054159679.0,1552054159545.0,5b8bbd437073290001839123,111174,136.0
51938,625408.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,101.71000001719221,1552054159783.0,1552054159681.0,5b8bbd437073290001839123,111175,104.0
51939,625408.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,125.34500000765549,1552054159911.0,1552054159785.0,5b8bbd437073290001839123,111176,128.0
52230,625408.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,125.65000000176953,1552054211276.0,1552054211150.0,5b8bbd437073290001839123,111467,128.0
52231,625408.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,150.33500001300126,1552054211429.0,1552054211278.0,5b8bbd437073290001839123,111468,152.0
52232,625408.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,117.98999999882652,1552054211548.0,1552054211430.0,5b8bbd437073290001839123,111469,120.0
52233,625408.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,158.28500001225618,1552054211709.0,1552054211550.0,5b8bbd437073290001839123,111470,160.0
52234,625408.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,125.86000002920628,1552054211836.0,1552054211710.0,5b8bbd437073290001839123,111471,128.0
52452,625408.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,133.75999999698251,1552054250226.0,1552054250092.0,5b8bbd437073290001839123,111689,137.0
52453,625408.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,142.17499998630956,1552054250371.0,1552054250229.0,5b8bbd437073290001839123,111690,145.0
52454,625408.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,132.57499999599528,1552054250506.0,1552054250374.0,5b8bbd437073290001839123,111691,135.0
52455,625408.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,157.5999999768101,1552054250667.0,1552054250509.0,5b8bbd437073290001839123,111692,159.0
52456,625408.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,133.88999999733642,1552054250802.0,1552054250668.0,5b8bbd437073290001839123,111693,136.0
53163,625408.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,173.20499999914318,1552054412346.0,1552054412173.0,5b8bbd437073290001839123,112400,175.0
53164,625408.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,125.850000011269,1552054412474.0,1552054412348.0,5b8bbd437073290001839123,112401,128.0
53165,625408.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,125.70000003324822,1552054412602.0,1552054412476.0,5b8bbd437073290001839123,112402,128.0
53166,625408.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,133.58500000322238,1552054412738.0,1552054412604.0,5b8bbd437073290001839123,112403,136.0
53167,625408.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,133.71500000357628,1552054412874.0,1552054412740.0,5b8bbd437073290001839123,112404,137.0
53503,625408.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,116.89499998465179,1552054464248.0,1552054464131.0,5b8bbd437073290001839123,112740,120.0
53504,625408.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,116.6400000220165,1552054464368.0,1552054464251.0,5b8bbd437073290001839123,112741,119.0
53505,625408.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,141.12499996554106,1552054464512.0,1552054464370.0,5b8bbd437073290001839123,112742,145.0
53506,625408.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,148.79499998642132,1552054464664.0,1552054464515.0,5b8bbd437073290001839123,112743,152.0
53507,625408.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,132.66499998280779,1552054464800.0,1552054464667.0,5b8bbd437073290001839123,112744,136.0
53508,625408.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,156.93500003544614,1552054464960.0,1552054464803.0,5b8bbd437073290001839123,112745,160.0
53951,625408.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,124.78499999269845,1552054609160.0,1552054609035.0,5b8bbd437073290001839123,113188,129.0
53952,625408.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,172.44499997468662,1552054609336.0,1552054609164.0,5b8bbd437073290001839123,113189,175.0
53953,625408.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,148.69000000180677,1552054609488.0,1552054609339.0,5b8bbd437073290001839123,113190,153.0
53954,625408.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,156.53999999631196,1552054609648.0,1552054609492.0,5b8bbd437073290001839123,113191,159.0
53955,625408.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,149.55500001087785,1552054609801.0,1552054609651.0,5b8bbd437073290001839123,113192,152.0
54289,625408.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,124.9400000087917,1552054661614.0,1552054661489.0,5b8bbd437073290001839123,113526,128.0
54290,625408.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,140.37000003736466,1552054661758.0,1552054661617.0,5b8bbd437073290001839123,113527,144.0
54291,625408.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,148.08000001357868,1552054661910.0,1552054661761.0,5b8bbd437073290001839123,113528,152.0
54292,625408.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,156.5750000299886,1552054662070.0,1552054661913.0,5b8bbd437073290001839123,113529,160.0
54293,625408.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,124.31500002276151,1552054662198.0,1552054662073.0,5b8bbd437073290001839123,113530,127.0
54294,625408.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,165.18499999074263,1552054662366.0,1552054662200.0,5b8bbd437073290001839123,113531,169.0
54534,625408.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,148.8099999842234,1552054700717.0,1552054700568.0,5b8bbd437073290001839123,113771,152.0
54535,625408.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,148.7399999750778,1552054700869.0,1552054700720.0,5b8bbd437073290001839123,113772,153.0
54536,625408.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,155.64000001177192,1552054701029.0,1552054700873.0,5b8bbd437073290001839123,113773,159.0
54537,625408.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,140.4200000106357,1552054701173.0,1552054701032.0,5b8bbd437073290001839123,113774,144.0
54538,625408.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,156.75500000361353,1552054701333.0,1552054701176.0,5b8bbd437073290001839123,113775,159.0
54539,625408.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,125.13999996008353,1552054701461.0,1552054701335.0,5b8bbd437073290001839123,113776,128.0
47379,625410.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,161.02499997941774,1552053877723.0,1552053877559.0,5c7ae077477abb00168f812e,106616,171.0
47380,625410.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,139.85500001581386,1552053877872.0,1552053877730.0,5c7ae077477abb00168f812e,106617,148.0
47381,625410.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,153.78500003134832,1552053878034.0,1552053877878.0,5c7ae077477abb00168f812e,106618,164.0
47382,625410.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,158.350000041537,1552053878202.0,1552053878042.0,5c7ae077477abb00168f812e,106619,167.0
47383,625410.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,156.82500001275912,1552053878367.0,1552053878209.0,5c7ae077477abb00168f812e,106620,167.0
47384,625410.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,143.1250000023283,1552053878521.0,1552053878376.0,5c7ae077477abb00168f812e,106621,151.0
47685,625410.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,148.84999999776483,1552053931123.0,1552053930972.0,5c7ae077477abb00168f812e,106922,161.0
47686,625410.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,144.68500000657514,1552053931280.0,1552053931133.0,5c7ae077477abb00168f812e,106923,155.0
47687,625410.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,145.62999998452142,1552053931435.0,1552053931288.0,5c7ae077477abb00168f812e,106924,155.0
47688,625410.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,168.2350000482984,1552053931613.0,1552053931443.0,5c7ae077477abb00168f812e,106925,178.0
47689,625410.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,168.82500000065193,1552053931792.0,1552053931621.0,5c7ae077477abb00168f812e,106926,178.0
47990,625410.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,218.0149999912828,1552053982677.0,1552053982457.0,5c7ae077477abb00168f812e,107227,230.0
47991,625410.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,97.39999996963888,1552053982786.0,1552053982687.0,5c7ae077477abb00168f812e,107228,111.0
47992,625410.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,148.6750000040047,1552053982948.0,1552053982798.0,5c7ae077477abb00168f812e,107229,159.0
47993,625410.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,134.12999996216968,1552053983093.0,1552053982957.0,5c7ae077477abb00168f812e,107230,148.0
48353,625410.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,150.3849999862723,1552054083385.0,1552054083230.0,5c7ae077477abb00168f812e,107590,163.0
48354,625410.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,146.53999998699874,1552054083542.0,1552054083393.0,5c7ae077477abb00168f812e,107591,158.0
48355,625410.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,150.75500000966713,1552054083704.0,1552054083551.0,5c7ae077477abb00168f812e,107592,161.0
48630,625410.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,153.99500000057742,1552054135700.0,1552054135543.0,5c7ae077477abb00168f812e,107867,173.0
48631,625410.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,134.94499999796972,1552054135854.0,1552054135716.0,5c7ae077477abb00168f812e,107868,154.0
48632,625410.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,141.89000002807006,1552054136014.0,1552054135870.0,5c7ae077477abb00168f812e,107869,162.0
48633,625410.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,140.2399999788031,1552054136175.0,1552054136032.0,5c7ae077477abb00168f812e,107870,159.0
48634,625410.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,137.61500001419336,1552054136330.0,1552054136191.0,5c7ae077477abb00168f812e,107871,156.0
48635,625410.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,172.39500000141558,1552054136522.0,1552054136347.0,5c7ae077477abb00168f812e,107872,191.0
48838,625410.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,146.03499998338518,1552054175317.0,1552054175169.0,5c7ae077477abb00168f812e,108075,158.0
48839,625410.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,142.67500001005828,1552054175472.0,1552054175327.0,5c7ae077477abb00168f812e,108076,149.0
48840,625410.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,174.1299999994226,1552054175651.0,1552054175476.0,5c7ae077477abb00168f812e,108077,181.0
48841,625410.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,162.97999996459112,1552054175821.0,1552054175657.0,5c7ae077477abb00168f812e,108078,169.0
48842,625410.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,172.74500004714355,1552054176001.0,1552054175826.0,5c7ae077477abb00168f812e,108079,184.0
49109,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,106.5999999991618,1552054277702.0,1552054277593.0,5c7ae077477abb00168f812e,108346,227.0
49110,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,110.18499999772756,1552054277932.0,1552054277820.0,5c7ae077477abb00168f812e,108347,232.0
49111,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,62.815000012051314,1552054278116.0,1552054278052.0,5c7ae077477abb00168f812e,108348,182.0
49112,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,77.94499996816741,1552054278314.0,1552054278234.0,5c7ae077477abb00168f812e,108349,199.0
49113,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,100.44499998912217,1552054278535.0,1552054278433.0,5c7ae077477abb00168f812e,108350,220.0
49114,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,92.65000000596045,1552054278747.0,1552054278653.0,5c7ae077477abb00168f812e,108351,214.0
49115,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,72.99499999498948,1552054278941.0,1552054278867.0,5c7ae077477abb00168f812e,108352,192.0
49116,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,99.04500003904104,1552054279161.0,1552054279059.0,5c7ae077477abb00168f812e,108353,222.0
49117,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,81.22500003082678,1552054279364.0,1552054279281.0,5c7ae077477abb00168f812e,108354,201.0
49118,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,68.3699999935925,1552054279552.0,1552054279482.0,5c7ae077477abb00168f812e,108355,188.0
49119,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,95.80000001005828,1552054279767.0,1552054279670.0,5c7ae077477abb00168f812e,108356,218.0
49120,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,100.64499999862163,1552054279991.0,1552054279888.0,5c7ae077477abb00168f812e,108357,217.0
49121,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,60.73999998625368,1552054280167.0,1552054280105.0,5c7ae077477abb00168f812e,108358,180.0
49122,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,59.1450000065379,1552054280346.0,1552054280285.0,5c7ae077477abb00168f812e,108359,180.0
49123,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,42.14999999385327,1552054280509.0,1552054280465.0,5c7ae077477abb00168f812e,108360,163.0
49124,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,62.78999999631196,1552054280692.0,1552054280628.0,5c7ae077477abb00168f812e,108361,181.0
49125,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,79.19000001857057,1552054280890.0,1552054280809.0,5c7ae077477abb00168f812e,108362,198.0
49126,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,62.88499996298925,1552054281071.0,1552054281007.0,5c7ae077477abb00168f812e,108363,189.0
49127,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,94.91500002332032,1552054281292.0,1552054281196.0,5c7ae077477abb00168f812e,108364,215.0
49128,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,87.05999999074267,1552054281499.0,1552054281411.0,5c7ae077477abb00168f812e,108365,206.0
49129,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,70.17000002088025,1552054281688.0,1552054281617.0,5c7ae077477abb00168f812e,108366,187.0
49130,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,94.39000004203992,1552054281900.0,1552054281804.0,5c7ae077477abb00168f812e,108367,213.0
49131,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,65.89500000700355,1552054282085.0,1552054282017.0,5c7ae077477abb00168f812e,108368,185.0
49132,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,62.589999986812465,1552054282267.0,1552054282202.0,5c7ae077477abb00168f812e,108369,182.0
49133,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,55.63499999698253,1552054282442.0,1552054282384.0,5c7ae077477abb00168f812e,108370,173.0
49134,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,48.97000000346453,1552054282608.0,1552054282557.0,5c7ae077477abb00168f812e,108371,168.0
49135,625410.0,,40.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,37.675000028684735,1552054282765.0,1552054282725.0,5c7ae077477abb00168f812e,108372,157.0
49136,625410.0,,,high,high-low,12.0,rod_fixing,rod_fixing,1.0,,,1552054282882.0,5c7ae077477abb00168f812e,108373,192.0
49141,625410.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,159.09000003011897,1552054284300.0,1552054284138.0,5c7ae077477abb00168f812e,108378,175.0
49142,625410.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,137.14000000618398,1552054284452.0,1552054284313.0,5c7ae077477abb00168f812e,108379,151.0
49143,625410.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,147.37999998033047,1552054284613.0,1552054284464.0,5c7ae077477abb00168f812e,108380,161.0
49144,625410.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,139.8250000202097,1552054284767.0,1552054284625.0,5c7ae077477abb00168f812e,108381,153.0
49145,625410.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,157.47999999439344,1552054284938.0,1552054284778.0,5c7ae077477abb00168f812e,108382,170.0
49426,625410.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,149.54000001307574,1552054336988.0,1552054336835.0,5c7ae077477abb00168f812e,108663,164.0
49690,625410.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,159.05000001657754,1552054388615.0,1552054388453.0,5c7ae077477abb00168f812e,108927,172.0
49691,625410.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,149.02499999152496,1552054388775.0,1552054388625.0,5c7ae077477abb00168f812e,108928,169.0
49692,625410.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,148.60000001499432,1552054388944.0,1552054388794.0,5c7ae077477abb00168f812e,108929,169.0
49693,625410.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,143.18000001367182,1552054389108.0,1552054388963.0,5c7ae077477abb00168f812e,108930,164.0
49694,625410.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,166.22499999357387,1552054389295.0,1552054389127.0,5c7ae077477abb00168f812e,108931,195.0
50028,625410.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,146.3400000357069,1552054461460.0,1552054461312.0,5c7ae077477abb00168f812e,109265,168.0
50029,625410.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,154.69999995548278,1552054461637.0,1552054461480.0,5c7ae077477abb00168f812e,109266,177.0
50030,625410.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,141.14500000141558,1552054461800.0,1552054461657.0,5c7ae077477abb00168f812e,109267,164.0
50031,625410.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,142.3100000247359,1552054461965.0,1552054461821.0,5c7ae077477abb00168f812e,109268,164.0
50032,625410.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,148.79499998642132,1552054462136.0,1552054461985.0,5c7ae077477abb00168f812e,109269,170.0
50033,625410.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,141.35499997064468,1552054462299.0,1552054462155.0,5c7ae077477abb00168f812e,109270,165.0
50307,625410.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,144.00000002933666,1552054512246.0,1552054512096.0,5c7ae077477abb00168f812e,109544,169.0
50308,625410.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,139.21499997377396,1552054512407.0,1552054512265.0,5c7ae077477abb00168f812e,109545,161.0
50309,625410.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,139.95499996235594,1552054512568.0,1552054512426.0,5c7ae077477abb00168f812e,109546,163.0
50310,625410.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,145.92999999877063,1552054512737.0,1552054512589.0,5c7ae077477abb00168f812e,109547,167.0
50311,625410.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,142.0849999994971,1552054512899.0,1552054512756.0,5c7ae077477abb00168f812e,109548,165.0
50312,625410.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,131.30499998806044,1552054513054.0,1552054512921.0,5c7ae077477abb00168f812e,109549,154.0
50546,625410.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,134.22000000718978,1552054551871.0,1552054551734.0,5c7ae077477abb00168f812e,109783,158.0
50547,625410.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,113.65999997360632,1552054552007.0,1552054551892.0,5c7ae077477abb00168f812e,109784,130.0
50548,625410.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,113.3200000040233,1552054552137.0,1552054552022.0,5c7ae077477abb00168f812e,109785,136.0
50549,625410.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,85.3249999927357,1552054552245.0,1552054552158.0,5c7ae077477abb00168f812e,109786,101.0
50550,625410.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,75.89000003645197,1552054552337.0,1552054552259.0,5c7ae077477abb00168f812e,109787,95.0
54889,625411.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,127.67000000031112,1552053940302.0,1552053940174.0,5c75bbfec84cc10001508282,114126,129.0
54890,625411.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,123.27000000004772,1552053940427.0,1552053940303.0,5c75bbfec84cc10001508282,114127,126.0
54891,625411.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,112.96499999980732,1552053940542.0,1552053940429.0,5c75bbfec84cc10001508282,114128,115.0
54892,625411.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,109.20500000019821,1552053940653.0,1552053940544.0,5c75bbfec84cc10001508282,114129,110.0
54893,625411.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,88.98999999974329,1552053940743.0,1552053940654.0,5c75bbfec84cc10001508282,114130,90.0
55186,625411.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,168.40000000002328,1552053992518.0,1552053992350.0,5c75bbfec84cc10001508282,114423,170.0
55187,625411.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,138.23000000001048,1552053992658.0,1552053992520.0,5c75bbfec84cc10001508282,114424,140.0
55188,625411.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,134.279999999766,1552053992794.0,1552053992660.0,5c75bbfec84cc10001508282,114425,136.0
55189,625411.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,128.390000000305,1552053992925.0,1552053992796.0,5c75bbfec84cc10001508282,114426,130.0
55190,625411.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,133.10499999987948,1552053993060.0,1552053992926.0,5c75bbfec84cc10001508282,114427,135.0
55191,625411.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,124.26000000003842,1552053993185.0,1552053993061.0,5c75bbfec84cc10001508282,114428,126.0
55496,625411.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,123.32999999989988,1552054044850.0,1552054044726.0,5c75bbfec84cc10001508282,114733,126.0
55497,625411.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,118.77499999990688,1552054044971.0,1552054044852.0,5c75bbfec84cc10001508282,114734,121.0
55498,625411.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,177.67999999978932,1552054045151.0,1552054044973.0,5c75bbfec84cc10001508282,114735,179.0
55499,625411.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,118.0349999999744,1552054045271.0,1552054045152.0,5c75bbfec84cc10001508282,114736,121.0
55500,625411.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,293.59499999965186,1552054045567.0,1552054045273.0,5c75bbfec84cc10001508282,114737,295.0
55501,625411.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,113.16500000021186,1552054045682.0,1552054045568.0,5c75bbfec84cc10001508282,114738,115.0
55854,625411.0,,,low,low-high,21.0,rod_fixing,rod_fixing,1.0,,,1552054118615.0,5c75bbfec84cc10001508282,115091,170.0
55859,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,159.3450000000303,1552054119540.0,1552054119380.0,5c75bbfec84cc10001508282,115096,162.0
55860,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,137.9999999999127,1552054119680.0,1552054119542.0,5c75bbfec84cc10001508282,115097,139.0
55861,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,209.8150000001769,1552054119891.0,1552054119681.0,5c75bbfec84cc10001508282,115098,211.0
55862,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,198.28999999980442,1552054120091.0,1552054119892.0,5c75bbfec84cc10001508282,115099,201.0
55863,625411.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,98.05999999982305,1552054120191.0,1552054120093.0,5c75bbfec84cc10001508282,115100,100.0
